uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1719821359","01 Jul 2024, 08:09","The Upsidedown","f2571dd3-8ebf-4d93-a6b8-a9306b12041f","Human Destination","111ebac3-a2ca-4b18-b867-02d9d38fee67","Mea Maxima Culpa","3ac9c42b-3e67-3224-ad06-c211973b3fba"
"1719821275","01 Jul 2024, 08:07","The Upsidedown","f2571dd3-8ebf-4d93-a6b8-a9306b12041f","Human Destination","111ebac3-a2ca-4b18-b867-02d9d38fee67","If You Are Hell Girl","059e6255-44e2-351a-9707-36d1a7fb0770"
"1719820913","01 Jul 2024, 08:01","Yo La Tengo","3f542031-b054-454d-b57b-812fa2a81b11","I Can Hear the Heart Beating as One","077f90dc-65eb-49c5-9d28-fb13e6a25651","Center of Gravity","325903a7-0014-32a8-8a56-54ba794c9028"
"1719820802","01 Jul 2024, 08:00","Violent Femmes","2aab61bc-67f4-4722-8c6e-e1821b2e32a6","Grosse Pointe Blank","","Blister 2000","9d5bfbfe-0a70-3001-b17b-8ae87158781d"
"1719820551","01 Jul 2024, 07:55","Aimee Mann","db3c0a20-bf05-4b30-ac22-f294aea24172","Lost in Space","1b5879b4-b093-45e0-9ac6-a63f24b965d3","Guys Like Me","1477b0ca-c817-3dcc-9d68-63b497f82208"
"1719820347","01 Jul 2024, 07:52","Shearwater","9df31471-e54e-43ba-bbe8-38fd94c63dbb","Winged Life","0b444fe3-66c3-4b05-bdcb-2a4e1b00e9e7","The World in 1984","7fefbef9-6c4e-38ba-9891-55096122c291"
"1719820200","01 Jul 2024, 07:50","El Michels Affair","dbf0a5c5-3665-4495-b13b-99438a6a0900","Enter The 37th Chamber","05293350-1478-4d2b-8953-8e26d1fefaa0","Incarcerated Scarfaces","16e4574d-f7e6-3f01-ae91-67f114c6c93c"
"1719819926","01 Jul 2024, 07:45","Greta Van Fleet","0be22557-d8c7-4706-a531-625c4c570162","Starcatcher","9534a7a7-9ef2-4376-ac6e-387a6169a06a","Farewell For Now","4dcbfb47-a9b4-4171-b660-8ef86f2dd7a1"
"1719819635","01 Jul 2024, 07:40","Emily Haines & The Soft Skeleton","","Knives Don’t Have Your Back","","Detective Daughter","5c1fd5df-0998-409e-8efd-0efb20e38a01"
"1719819400","01 Jul 2024, 07:36","Silversun Pickups","b5bd9f88-962e-4730-84a7-795592ba42e8","Swoon","044aaf36-604b-4cd2-b216-8ab963c8263b","Draining","05159f08-82ed-4cd7-a51b-e462a27ab55e"
"1719819085","01 Jul 2024, 07:31","The Subways","20e264d7-b4d5-4e49-8931-a9c67ff07f04","Young for Eternity","68b5b0f1-ea87-4aef-99fb-e2c5afa94f3d","With You (Zane Lowe Session)","b05b93b8-9376-420c-ba3e-60e6856579a7"
"1719818849","01 Jul 2024, 07:27","Black Mountain","4898b9ad-f564-4ff1-9046-b1a16dfd5200","Wilderness Heart","281b5e8b-ea6c-430a-8391-57bb4018b32e","Sadie","13557389-3ec8-3690-b31d-61d21d21af9b"
"1719818539","01 Jul 2024, 07:22","Tomahawk","6bbf17b0-9464-435e-8ac6-6d4c9c029382","Tomahawk","ceace11f-59af-40a1-8e7b-7dd9e64c5fe7","101 North","2cc110c5-b92e-4ed7-971d-755113fae21a"
"1719818145","01 Jul 2024, 07:15","Gillian Welch","2ff49515-1701-4bac-a53a-04345893f3f3","Soul Journey","b3d4dc24-fc81-4f5e-a43e-e60782b7ad2f","I Made A Lovers Prayer","9fb45156-c217-325f-adf9-6ca6cfe2edc4"
"1719817892","01 Jul 2024, 07:11","Mark Lanegan","a9126556-f555-4920-9617-6e013f8228a7","Here Comes That Weird Chill","6331eabf-c726-4aa0-8a5d-c04437972f2c","Version","028c0e48-decb-49c4-abe1-14164df9e809"
"1719817745","01 Jul 2024, 07:09","Jack Jones","5733c03b-065e-443d-9d4d-c6a9dae495a4","Goodfellas Soundtrack","","Wives And Lovers",""
"1719817605","01 Jul 2024, 07:06","Claude Debussy","be50643c-0377-4968-b48c-47e06b2e2a3b","101 Classical Greats","","Prelude No. 8 (""The Girl With The Flaxen Hair"")","45de31ed-30b6-4c47-b994-22a446465cbd"
"1719817383","01 Jul 2024, 07:03","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","Renegades","1c293abc-3993-3d1d-bb8d-e8fe18621488","Microphone Fiend","07be31e5-7942-4fd6-b2c7-cea69d320679"
"1719816952","01 Jul 2024, 06:55","Heron Oblivion","f8114ab7-5b07-4c1c-8fee-4747fbb0b5b7","Heron Oblivion","1a6e6941-2d7d-42e1-8dd9-138a6a0f2467","Rama","805277ec-bb04-4fb2-b7f1-974c4c637429"
"1719816616","01 Jul 2024, 06:50","L.A. Witch","38e89263-3d3c-4ccb-ae29-9c31dcff0777","Play With Fire","3cc2eb69-4d40-434a-a7f4-202f1a86509a","True Believers","13befb06-0088-4cfe-830b-6701b6791ba9"
"1719816465","01 Jul 2024, 06:47","Radio Moscow","b3a9711e-f57a-42b6-9a55-913bebbe7328","Brain Cycles","7a0d6f6b-0a2b-4449-880c-4529bdaec15d","Brain Cycles","2359dd22-1c66-301a-8bfd-8965aa69d289"
"1719816259","01 Jul 2024, 06:44","R.E.M.","ea4dfa26-f633-4da6-a52a-f49ea4897b58","Automatic for the People","0712fd61-a60e-42b8-ae88-d96f4f834d17","Find the River","95c1c723-366d-429c-a01e-329c94fcc658"
"1719816043","01 Jul 2024, 06:40","The Jayhawks","24ed5b09-02b1-47fe-bd83-6fa5270039b0","Smile","01b2c751-5386-4486-a427-8bf0e98345ee","Better Days","04f58f49-e5a6-382b-aad0-c3f335498336"
"1719815653","01 Jul 2024, 06:34","Royal Blood","aa62b28e-b6d4-4086-91d4-e5fac1ed56f3","Typhoons","","Hold On","51f6bd7e-26ce-49e8-bf9c-8dc6f7689fe3"
"1719815308","01 Jul 2024, 06:28","Soulwax","68ec1b08-3c2e-40b3-b0af-8f323743fdff","Any Minute Now","127473c4-c901-39aa-972e-d548a45d5aaf","A Ballad to Forget","4205f0c4-6dc0-485f-9c50-e42f7852de8c"
"1719815065","01 Jul 2024, 06:24","Cowboy Junkies","b52211f1-49a2-4cd2-8535-dd1ba37ea90b","Pale Sun, Crescent Moon","b99fd4b2-69ec-4b0f-a6bb-1124a59b24f7","Pale Sun","104c5786-3e40-3262-b805-8bf20e7d4e04"
"1719813810","01 Jul 2024, 06:03","Rose Royce","846482ac-d4c4-4286-8002-b14a601d8ec0","Car Wash","35df0edb-b8d9-4da3-962c-c675a6e4d7d9","Put Your Money Where Your Mouth Is","22a483ff-a7ce-3180-98fa-c6a67d7eda0e"
"1719813628","01 Jul 2024, 06:00","Pyotr Ilyich Tchaikovsky","","The Best Classics... Ever!","","Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto Maestoso (Opening)","c5b0d1dc-b020-4fe1-a4f9-f5375c08cc5a"
"1719813385","01 Jul 2024, 05:56","Léo Delibes","a56056f7-4e47-4209-abdc-171331ff1089","The Best Classics... Ever!","","Dome Epais (Flower Duet) (Lakme, Act I)","73dfe7c4-86c3-3fc4-9c74-06179cec93e5"
"1719759087","30 Jun 2024, 14:51","Sarah Jarosz","6c44e99b-3450-45b7-b240-6e7026d0bcff","Build Me Up From Bones","6e900f73-63a1-4f99-819b-4f2544f3b9df","Over The Edge","17f1ac39-eaf4-4969-8ac0-a301dd610fed"
"1719758893","30 Jun 2024, 14:48","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","Cusp","eccb5e72-5f61-4936-8325-d0a84b865d95","Émigré","3b72a5f5-951f-4ea7-84c3-dfc916fed75f"
"1719758711","30 Jun 2024, 14:45","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Hello Love","608d9fb7-94fb-4a7f-a98e-22de8fa8406b","Ootischenia","1b0770bf-d859-35f1-9e47-729a34e705a8"
"1719747067","30 Jun 2024, 11:31","Po' Girl","74c94b37-d05b-4d7e-910b-2afbffef342f","Vagabond Lullabies","50eaecf5-a0e8-4065-82bc-1e29487c2afc","Tell Me a Story","e12648b3-73d8-313c-ac9c-654897e14e10"
"1719746810","30 Jun 2024, 11:26","Mazzy Star","c48d4327-8122-4286-af66-05e1ee6ac4d8","Among My Swan","2be9dcdd-fbb2-4c80-8a86-675741998726","I've Been Let Down","3485ea0c-4b64-43d6-aae8-fe807e576c51"
"1719746588","30 Jun 2024, 11:23","Sarah Jarosz","6c44e99b-3450-45b7-b240-6e7026d0bcff","Blue Heron Suite","1c9930d3-758a-4505-874d-a46dbad2f702","Painted Blue","93f97077-dc4e-4a31-9a11-9b955d6f6aaa"
"1719746315","30 Jun 2024, 11:18","Ane Brun","d735497b-25f9-4503-8fb5-f50150730c18","Spending Time With Morgan","2c12cad5-bfca-4738-a06d-16b0b7b2679d","Humming One Of Your Songs","02953707-0eba-4217-a696-e5e60801c987"
"1719745988","30 Jun 2024, 11:13","Eliza Gilkyson","c5a7534b-20a7-46cd-a0e2-dd16d41824da","Redemption Road","6f727011-fd79-4745-b073-e24e64df97e7","Redemption Road","cd7a0149-cdce-39bc-b4df-4b6b0efb81d4"
"1719745801","30 Jun 2024, 11:10","Emily Jane White","0fa6cc65-79f0-4cc4-9f84-75e67961b4d4","Dark Undercoat","0a90bbe9-7292-489c-8084-d66f3485bf6a","Bessie Smith","297ec6b7-358f-3081-9ab5-e1a972d2bc8a"
"1719745342","30 Jun 2024, 11:02","Kristin Hersh","0b461f11-c7af-4ddb-a30e-5cb0aabb3e7f","Clear Pond Road","19cec377-ab6e-4c7a-9019-93f4dca407fe","Bewitched Reruns","476a95a1-ef33-43f6-98d4-e9f05b166a48"
"1719745032","30 Jun 2024, 10:57","Gretchen Peters","ca311a64-0a30-4fdb-ad0c-02444b8b0b8b","Hello Cruel World","65f9a611-7a1a-445d-937f-9e84e5e13525","The Matador","943c72b2-08de-4253-ae6d-596e43afaa81"
"1719744839","30 Jun 2024, 10:53","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","Alela Diane & Wild Divine","4b3795b6-8195-4809-9599-e5aab49a7a62","Rising Greatness","ee90b268-3481-33c9-8290-6ea873785b25"
"1719744596","30 Jun 2024, 10:49","Mary Gauthier","1efadc05-01b5-4a39-9c6f-da5c975276dd","Trouble and Love","","How You Learn to Live Alone",""
"1719744366","30 Jun 2024, 10:46","Mazzy Star","c48d4327-8122-4286-af66-05e1ee6ac4d8","Among My Swan","2be9dcdd-fbb2-4c80-8a86-675741998726","I've Been Let Down","3485ea0c-4b64-43d6-aae8-fe807e576c51"
"1719744143","30 Jun 2024, 10:42","Sarah Jarosz","6c44e99b-3450-45b7-b240-6e7026d0bcff","Blue Heron Suite","1c9930d3-758a-4505-874d-a46dbad2f702","Painted Blue","93f97077-dc4e-4a31-9a11-9b955d6f6aaa"
"1719743871","30 Jun 2024, 10:37","Ane Brun","d735497b-25f9-4503-8fb5-f50150730c18","Spending Time With Morgan","2c12cad5-bfca-4738-a06d-16b0b7b2679d","Humming One Of Your Songs","02953707-0eba-4217-a696-e5e60801c987"
"1719743270","30 Jun 2024, 10:27","The Beau Brummels","f6f3a309-9d14-4b7c-895a-166333c25f9c","Nuggets: Original Artyfacts from the First Psychedelic Era, 1965–1968","b3896d44-51cd-47af-83d2-429f4b8f5167","Laugh, Laugh",""
"1719743066","30 Jun 2024, 10:24","Jimi Hendrix","06fb1c8b-566e-4cb2-985b-b467c90781d4","Watchmen: Music From the Motion Picture","","All Along the Watchtower","6bbce124-1a36-44c1-9bdf-c2803429985c"
"1719742861","30 Jun 2024, 10:21","Owen Hand","7a530e09-3b22-47ff-bea5-9267780348e2","Mojo: Roots of Led Zeppelin","","She Likes It","473f838b-ffa9-3e13-8ffb-7e6c81bc684e"
"1719742718","30 Jun 2024, 10:18","John Fahey","95bb27d2-43c7-4a92-85ee-f95a245f0ee4","Mojo: Roots of Led Zeppelin","","Dance of the Inhabitants of the Palace of King Phillip XIV of Spain","1327b19d-d8f8-4806-b65a-8671fb90c594"
"1719742477","30 Jun 2024, 10:14","Muddy Waters","f86f1f07-d182-45ce-ae93-ef610880ca72","The Best Of Muddy Waters: King of the Blues","fea66055-1d12-47af-86a6-12ae663786b1","Long Distance Call",""
"1719742294","30 Jun 2024, 10:11","Charley Patton","c71b4f57-29da-4bf2-bccb-9dc81cd2d905","Founder Of The Delta Blues","0109c877-d298-457b-843d-82d0e38914c0","Green River Blues",""
"1719742123","30 Jun 2024, 10:08","John Lee Hooker","b0122194-c49a-46a1-ade7-84d1d76bd8e9","Blues is the Healer","5a4c4900-f3df-4a6e-92e2-e842593fa7f5","She Was in Chicago",""
"1719741950","30 Jun 2024, 10:05","Charley Patton","c71b4f57-29da-4bf2-bccb-9dc81cd2d905","King of the Delta Blues","580406b9-c96a-452b-9597-30a376e691fe","Love My Stuff",""
"1719741679","30 Jun 2024, 10:01","John Lee Hooker","b0122194-c49a-46a1-ade7-84d1d76bd8e9","The Ultimate Collection: 1948–1990","","Hobo Blues","ac728b5e-a9b5-4de9-b032-7ef90168c2d5"
"1719741510","30 Jun 2024, 09:58","Blind Willie Johnson","8a14c00b-4779-44e4-9b2e-4cc9dcd92e9b","Dark Was the Night","464344db-0787-4e6e-ba9f-412b75e54554","Bye and Bye I'm Goin' to See the King",""
"1719741342","30 Jun 2024, 09:55","Charley Patton","c71b4f57-29da-4bf2-bccb-9dc81cd2d905","Founder Of The Delta Blues","0109c877-d298-457b-843d-82d0e38914c0","Down the Dirt Road Blues",""
"1719741017","30 Jun 2024, 09:50","Robert Johnson","8590ccba-184a-45b5-b5f7-a1a9920b6729","The Complete Recordings","0c35b9ae-1bb2-3c9f-9240-5c670c39bf38","Traveling Riverside Blues",""
"1719740889","30 Jun 2024, 09:48","Charley Patton","c71b4f57-29da-4bf2-bccb-9dc81cd2d905","King of the Delta Blues","580406b9-c96a-452b-9597-30a376e691fe","Rattlesnake Blues",""
"1719740717","30 Jun 2024, 09:45","Howlin’ Wolf","","Moanin’ in the Moonlight","9fb7a6b3-347b-4d62-9bcd-515f3f1799d2","I’m Leavin’ You",""
"1719740445","30 Jun 2024, 09:40","Garnet Mimms","a848949b-8f26-467a-85e1-8e3feffc9d27","Mojo: Roots of Led Zeppelin","","As Long as I Have You","e7fd2a3b-ead4-42ff-9def-d8edbdca3daf"
"1719740299","30 Jun 2024, 09:38","Little Richard","95c2339b-8277-49a6-9aaf-08d8eeeaa0be","Mojo: Roots of Led Zeppelin","","Long Tall Sally",""
"1719740188","30 Jun 2024, 09:36","Eels","14387b0f-765c-4852-852f-135335790466","The Cautionary Tales of Mark Oliver Everett","","Kindred Spirit","29b5c506-a3f9-43a2-8c62-6f2058bcc0dc"
"1719740049","30 Jun 2024, 09:34","King Crimson","b38225b8-8e5f-42aa-bcdc-7bae5b5bdab3","In the Court of the Crimson King","035aae28-0ce9-4198-820f-c0ceac24eae3","The Court of the Crimson King (including The Return of the Fire Witch and the Dance of the Puppets)","ebf1a9cc-bdc8-47b3-866e-4603316e6cfa"
"1719739660","30 Jun 2024, 09:27","Tubeway Army","fc0bd304-cfd4-4478-9224-3446134d57fe","The 70's","","Are ""Friends"" Electric","01b9c728-eb2c-4b08-b6b0-059ebdbb4f5a"
"1719739240","30 Jun 2024, 09:20","Golden Earring","75336c3d-2833-46cb-8037-b835cd7d646d","Moontan","2bc9423a-4841-4f22-afc1-a2f9c896e38d","Radar Love",""
"1719738624","30 Jun 2024, 09:10","Led Zeppelin","","Led Zeppelin","016516a6-c0bc-4636-b325-ec7db777458b","Babe I’m Gonna Leave You",""
"1719738347","30 Jun 2024, 09:05","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin","016516a6-c0bc-4636-b325-ec7db777458b","Good Times Bad Times",""
"1719738040","30 Jun 2024, 09:00","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin II","04f0936c-1d0b-4901-872b-aad32826562f","Ramble On","01a8968c-e57a-4737-851a-f534b153dd8e"
"1719737781","30 Jun 2024, 08:56","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin II","04f0936c-1d0b-4901-872b-aad32826562f","What Is and What Should Never Be",""
"1719737480","30 Jun 2024, 08:51","Led Zeppelin","678d88b2-87b0-403b-b63d-5da7465aecc3","Led Zeppelin II","04f0936c-1d0b-4901-872b-aad32826562f","Whole Lotta Love",""
"1719737232","30 Jun 2024, 08:47","Gillian Welch","2ff49515-1701-4bac-a53a-04345893f3f3","Soul Journey","b3d4dc24-fc81-4f5e-a43e-e60782b7ad2f","Look at Miss Ohio","027b27fc-ed64-3214-b3a0-42376c219d85"
"1719737082","30 Jun 2024, 08:44","Brandi Carlile","baf05baf-69fb-47dd-93c2-033536b8c385","Acoustic","7747c29a-8644-4ab8-9663-ec73b49fcb9b","Throw It All Away","1c213365-fbfc-3831-b39d-28471be84be6"
"1719736839","30 Jun 2024, 08:40","Frazey Ford","c455e254-994c-40d3-a953-4ff6954c3557","Obadiah (Bonus Track Version)","","Lay Down With You","783a71fe-3ad7-30fc-aa32-a9f6800e7621"
"1719736581","30 Jun 2024, 08:36","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Hello Love","608d9fb7-94fb-4a7f-a98e-22de8fa8406b","Human Thing","6c0e10ad-0b97-3d88-baf6-94673dc9f550"
"1719736348","30 Jun 2024, 08:32","Alela Diane","8682866a-4f7a-43f5-83b2-06eabd0f2d4c","Looking Glass","33a4a3f2-c5b5-4935-8f8b-033d42b186b7","Paloma",""
"1719735814","30 Jun 2024, 08:23","Aimee Mann","db3c0a20-bf05-4b30-ac22-f294aea24172","Queens of the Summer Hotel","4ee71867-8d9f-4b63-a56c-9eb0f73ee8a2","Burn It Out","d2783e6a-e024-408a-88a1-a624c4d1870b"
"1719735548","30 Jun 2024, 08:19","Basia Bulat","0b483ac2-aaf0-466b-a5f7-daa8b9c4de20","Heart of My Own","d8b236be-e1a4-4224-8184-9bcaec061168","Heart of My Own","312d7e28-fb9c-4f7a-b063-6e0938b7307c"
"1719735331","30 Jun 2024, 08:15","Sarah Jarosz","6c44e99b-3450-45b7-b240-6e7026d0bcff","Blue Heron Suite","1c9930d3-758a-4505-874d-a46dbad2f702","Morning","55451c4a-f532-4fb8-a266-9bb85df9a3ac"
"1719735074","30 Jun 2024, 08:11","Marissa Nadler","06ae569e-0b5b-4cd7-aded-98c3ad743ca3","Songs III: Bird On The Water","6612f329-7d59-4578-8128-c2a2ec86565c","Mexican Summer","2896289d-f2fc-43b8-9ef5-2560d3d315bd"
"1719734705","30 Jun 2024, 08:05","Ane Brun","d735497b-25f9-4503-8fb5-f50150730c18","Spending Time With Morgan","2c12cad5-bfca-4738-a06d-16b0b7b2679d","Humming One Of Your Songs","02953707-0eba-4217-a696-e5e60801c987"
"1719734343","30 Jun 2024, 07:59","Gordon Lightfoot","9d97b077-b28d-4ba8-a3d9-c71926e3b2b6","Sundown","04bf6d55-a6b3-4b9d-bdeb-d342e468c1d6","Somewhere U.S.A.","16313f90-0b4d-3c53-a75a-05635c001460"
"1719734154","30 Jun 2024, 07:55","Bruce Springsteen","70248960-cb53-4ea4-943a-edb18f7d336f","The River","0a85f35f-aa2d-4ecf-84f7-b2fb6903838c","Wreck on the Highway","4ca4730f-89b7-4a58-9c14-3eb57f0ced83"
"1719733961","30 Jun 2024, 07:52","Buffalo Springfield","22dc19af-d085-4c9b-adfb-22ec256251f1","Retrospective: The Best of Buffalo Springfield","029a7ed1-6639-484c-8c5e-56a0e5f5c029","For What It’S Worth",""
"1719733807","30 Jun 2024, 07:50","Black Rebel Motorcycle Club","","Take Them On, On Your Own","1a70fc38-0ed0-4a59-862c-8c3458f88156","We’re All In Love",""
"1719733551","30 Jun 2024, 07:45","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","Language. Sex. Violence. Other?","73c8852b-5f04-3fe3-a32a-a11245ba6570","Dakota",""
"1719733312","30 Jun 2024, 07:41","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","Language. Sex. Violence. Other?","73c8852b-5f04-3fe3-a32a-a11245ba6570","Doorman","2d9abf58-92aa-477c-8050-16b5eb998746"
"1719733036","30 Jun 2024, 07:37","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","Language. Sex. Violence. Other?","73c8852b-5f04-3fe3-a32a-a11245ba6570","Superman","1d56ae2d-6b7c-430d-a344-d8d853227743"
"1719732856","30 Jun 2024, 07:34","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Pawn Shoppe Heart","17e1a41e-1a7d-366a-bece-520ac1b58a5a"
"1719732549","30 Jun 2024, 07:29","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Poison Ivy","7c694797-a090-327a-a9a1-7b0d0c99d489"
"1719732369","30 Jun 2024, 07:26","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Right of Way","15606ecf-8e20-3960-8c86-51effed49265"
"1719732180","30 Jun 2024, 07:23","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","The Fever","2664b524-c833-4dd9-b7ca-e7520b5a9d0f"
"1719732014","30 Jun 2024, 07:20","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Crawl Through the Darkness","4392a6d2-7434-33dd-a7f0-2102d07b344f"
"1719731832","30 Jun 2024, 07:17","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Not That Social","1d7b0ea6-4804-454f-9677-d2038a1944c3"
"1719731584","30 Jun 2024, 07:13","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Mairead","50e71c13-1e86-4dbf-858e-ed047fbf99e8"
"1719731357","30 Jun 2024, 07:09","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Been Swank","2efecf79-7fb7-474b-8862-beac09e21b51"
"1719731210","30 Jun 2024, 07:06","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Tell Me What You See","3c216fcc-9a1a-4d50-bf86-cbe5188b5361"
"1719731090","30 Jun 2024, 07:04","The Von Bondies","","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","C’Mon C’Mon",""
"1719730960","30 Jun 2024, 07:02","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","Broken Man","ec98df87-62d6-47dc-b917-889bbc30c10e"
"1719730808","30 Jun 2024, 07:00","The Von Bondies","2db9d3bf-c1da-45a9-a635-e19bdc3c1add","Pawn Shoppe Heart","03bfa4ed-e648-3cfc-91f8-ca0f63e739e4","No Regrets","0d4c0d0a-e234-4a47-9cba-d1d741271ff6"
"1719730662","30 Jun 2024, 06:57","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Sovereign","1cb9931d-6b33-3b33-8e07-433ad64a6ca2"
"1719730480","30 Jun 2024, 06:54","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Neptune's Call","01358bf9-12a0-3f18-8a27-e20b5a1339f4"
"1719730302","30 Jun 2024, 06:51","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Lassoo","13da0cf5-3ad0-39b2-859b-b5a6d298c901"
"1719730106","30 Jun 2024, 06:48","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","My Sunken Treasure","20376c07-58e7-465e-a571-d0c0e0cae4ec"
"1719729912","30 Jun 2024, 06:45","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","You Really Wake Up The Love In Me","03e15053-ff31-3e78-9634-8d34af014abe"
"1719729692","30 Jun 2024, 06:41","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Wooden Heart","169d5d4a-90db-32e3-9aed-e7fca3f7b075"
"1719729429","30 Jun 2024, 06:37","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","This Ship Was Built To Last","44b5a132-a0d8-4e2e-b634-11a1b8aee18d"
"1719729228","30 Jun 2024, 06:33","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Into The Fold",""
"1719729046","30 Jun 2024, 06:30","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Dog Roses","1c4f445f-2a9b-496c-bebf-4004b2f5ec52"
"1719728843","30 Jun 2024, 06:27","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","The Step And The Walk","44251e6d-683c-443f-a286-fd73d52d8119"
"1719728673","30 Jun 2024, 06:24","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","Send A Little Love Token","0daf39fe-b8ff-3b1b-bf41-9b212670cdc0"
"1719728564","30 Jun 2024, 06:22","The Duke Spirit","c9b00c4c-44ff-47be-9fc8-5764b45cc7a3","Neptune","13dcfd9c-6973-3015-be0a-55ca01415a03","I Do Believe","1eab0570-32c8-34ef-be5f-0ac1ec59f564"
"1719728493","30 Jun 2024, 06:21","Dirty Three","af8bb921-4d67-4f0d-ba17-6215315f92e4","Love Changes Everything","c40123e9-ea04-4b30-b2ad-04ebbecaf306","Love Changes Everything I","1cc6a971-04c5-47a5-948d-836ae6cd33f7"
"1719660871","29 Jun 2024, 11:34","Go‐Go’s","","Beauty and the Beat","","Lust to Love",""
"1719660608","29 Jun 2024, 11:30","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","You Gotta Go There to Come Back","14310773-a67d-496e-b7af-be60a13f652e","Maybe Tomorrow","cea5594f-76e7-4421-959c-2bc5c5575969"
"1719660361","29 Jun 2024, 11:26","Gram Rabbit","729c8786-96bc-4613-8a1c-50ad6d0b7028","Music To Start a Cult To","43529dbe-d80b-4f7f-b5b8-835d2010d5b8","Dirty Horse","8257b7b3-3332-37b4-b001-70b1a22c7c67"
"1719660056","29 Jun 2024, 11:20","Frazey Ford","","Indian Ocean","0675a98a-49ca-447d-a55d-598f00680f35","You’re not free",""
"1719659785","29 Jun 2024, 11:16","Nick Cave & the Bad Seeds","172e1f1a-504d-4488-b053-6344ba63e6d0","Abattoir Blues","","Nature Boy","09e52e09-a015-47fc-b397-569309d8ffeb"
